Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season
199.0,Emeka Okafor,35.0,NOP,C,1.0,0.0,4.0,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,-0.263,-17.0,-6.2,-23.2,0.0,,2017-18
200.0,Luke Babbitt,28.0,MIA,SF,2.0,0.0,3.0,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.392,-12.5,-9.0,-21.5,0.0,,2017-18
201.0,Aaron Brooks,33.0,MIN,PG,2.0,0.0,3.0,27.9,0.515,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,-0.2,5.5,-5.3,0.2,0.0,,2017-18
202.0,Marcus Georges-Hunt,23.0,MIN,SG,2.0,0.0,3.0,0.0,0.0,0.0,0.0,37.4,0.0,18.1,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,-0.223,-2.5,-8.4,-10.9,0.0,,2017-18
203.0,Dakari Johnson,22.0,OKC,C,2.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.001,-3.0,-3.3,-6.3,0.0,,2017-18
204.0,Chinanu Onuaku,21.0,HOU,C,1.0,0.0,3.0,38.2,,,,36.5,0.0,18.5,43.0,16.7,0.0,,0.0,0.0,0.0,0.0,0.578,4.7,17.3,21.9,0.0,,2017-18
205.0,Brandon Paul,26.0,SAS,SG,1.0,0.0,3.0,15.5,,,,0.0,40.4,18.8,46.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.168,3.2,6.2,9.4,0.0,,2017-18
206.0,Joe Young,25.0,IND,PG,1.0,0.0,3.0,-5.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024,-13.1,0.5,-12.6,0.0,,2017-18
207.0,Jerryd Bayless,29.0,PHI,SG,1.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,-4.7,-3.4,-8.1,0.0,,2017-18
208.0,Tony Bradley,20.0,UTA,C,1.0,0.0,2.0,41.9,0.5,0.0,0.0,53.2,0.0,26.9,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.223,13.4,-8.8,4.7,0.0,,2017-18
209.0,Furkan Korkmaz,20.0,PHI,SG,1.0,0.0,2.0,56.7,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.349,33.6,10.0,43.7,0.0,,2017-18
210.0,Jason Smith,31.0,WAS,C,1.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021,-2.4,-2.2,-4.7,0.0,,2017-18
,League Average,,,,,,,,0.555,0.355,0.267,4.3,15.7,10.0,14.7,1.5,1.8,11.8,19.9,,,,,,,,,,2017-18
1.0,Kawhi Leonard,27.0,TOR,SF,24.0,24.0,939.0,28.0,0.619,0.292,0.435,6.4,19.3,12.8,19.3,2.1,1.8,11.1,32.2,3.5,1.5,5.0,0.254,7.6,2.4,10.1,2.9,Finals MVP-1,2018-19
2.0,Kyle Lowry,32.0,TOR,PG,24.0,24.0,901.0,15.4,0.577,0.523,0.292,2.6,11.8,7.2,27.5,1.7,0.8,14.7,18.5,1.7,1.0,2.8,0.147,1.0,1.3,2.3,1.0,,2018-19
3.0,Pascal Siakam,24.0,TOR,PF,24.0,24.0,891.0,17.1,0.54,0.272,0.227,5.0,16.2,10.6,12.9,1.4,1.9,7.3,23.2,1.3,1.1,2.4,0.129,1.8,0.8,2.6,1.0,,2018-19
4.0,Draymond Green,28.0,GSW,PF,22.0,22.0,851.0,16.5,0.561,0.249,0.31,5.7,23.9,15.1,30.8,1.9,3.8,24.2,17.5,1.2,0.7,1.9,0.107,0.3,3.2,3.6,1.2,,2018-19
5.0,Stephen Curry,30.0,GSW,PG,22.0,22.0,846.0,22.7,0.62,0.566,0.364,2.4,15.2,9.0,23.9,1.4,0.5,11.7,29.1,3.1,0.2,3.3,0.186,5.6,-0.5,5.2,1.5,,2018-19
6.0,Klay Thompson,28.0,GSW,SG,21.0,21.0,818.0,14.6,0.575,0.439,0.114,1.7,10.1,6.0,8.3,1.7,1.8,9.1,22.1,1.0,0.2,1.1,0.067,0.6,-0.4,0.2,0.5,,2018-19
7.0,Marc Gasol,34.0,TOR,C,24.0,24.0,735.0,13.4,0.564,0.494,0.256,2.4,20.7,11.6,14.7,1.4,3.5,9.5,13.7,1.1,1.1,2.2,0.146,0.3,3.1,3.4,1.0,,2018-19
8.0,Danny Green,31.0,TOR,SG,24.0,24.0,684.0,7.6,0.503,0.768,0.148,2.7,11.3,7.0,5.4,2.4,1.6,13.6,12.7,-0.2,0.9,0.7,0.052,-2.2,1.5,-0.7,0.2,,2018-19
9.0,Damian Lillard,28.0,POR,PG,16.0,16.0,650.0,20.7,0.566,0.479,0.345,1.3,11.1,6.2,28.0,2.1,0.6,13.6,29.5,1.4,0.2,1.7,0.122,4.9,-0.2,4.6,1.1,,2018-19
10.0,CJ McCollum,27.0,POR,SG,16.0,16.0,635.0,17.9,0.527,0.334,0.16,2.3,11.0,6.7,16.8,1.0,1.3,7.4,27.7,1.0,0.1,1.0,0.079,3.4,-0.7,2.6,0.7,,2018-19
11.0,Andre Iguodala,35.0,GSW,SF,21.0,15.0,629.0,15.3,0.565,0.482,0.223,5.1,11.4,8.3,18.4,1.9,3.6,10.3,14.1,1.2,0.3,1.4,0.11,1.7,2.0,3.7,0.9,,2018-19
12.0,Fred VanVleet,24.0,TOR,PG,24.0,0.0,592.0,10.4,0.534,0.59,0.187,1.3,6.2,3.7,15.7,1.5,1.0,10.5,15.4,0.5,0.5,1.0,0.082,-0.7,0.8,0.1,0.3,,2018-19
13.0,Nikola Jokić,23.0,DEN,C,14.0,14.0,557.0,29.5,0.596,0.215,0.299,10.0,24.5,17.2,37.1,1.5,1.8,10.9,26.6,2.6,0.5,3.1,0.268,8.3,3.3,11.6,1.9,,2018-19
14.0,Gary Harris,24.0,DEN,SG,14.0,14.0,517.0,13.5,0.569,0.361,0.241,1.8,10.1,5.9,9.3,1.2,1.2,5.9,16.1,0.9,0.1,1.0,0.096,-1.1,0.8,-0.3,0.2,,2018-19
15.0,Khris Middleton,27.0,MIL,SF,15.0,15.0,515.0,14.8,0.567,0.458,0.259,1.8,16.1,9.3,19.6,0.8,0.0,11.5,21.1,0.9,0.6,1.5,0.137,0.7,0.6,1.3,0.5,,2018-19
16.0,Giannis Antetokounmpo,24.0,MIL,PF,15.0,15.0,514.0,26.6,0.572,0.211,0.644,7.3,27.7,17.9,25.1,1.7,5.3,13.0,32.2,1.2,1.2,2.4,0.226,5.0,3.4,8.3,1.4,,2018-19
17.0,Jamal Murray,21.0,DEN,PG,14.0,14.0,508.0,19.5,0.534,0.329,0.246,3.9,8.8,6.3,21.8,1.4,0.3,7.3,26.5,1.2,0.0,1.3,0.12,3.2,-0.4,2.8,0.6,,2018-19
18.0,Serge Ibaka,29.0,TOR,C,24.0,0.0,500.0,15.0,0.532,0.197,0.218,7.7,23.9,15.8,7.4,1.1,4.5,10.6,21.5,0.4,0.8,1.2,0.114,-1.6,1.2,-0.4,0.2,,2018-19
19.0,Paul Millsap,33.0,DEN,PF,14.0,14.0,469.0,15.0,0.561,0.244,0.391,5.3,15.9,10.5,3.6,1.3,2.5,9.0,19.2,0.7,0.3,0.9,0.097,-1.4,-0.1,-1.5,0.0,,2018-19
20.0,Enes Freedom,26.0,POR,C,16.0,14.0,461.0,16.9,0.555,0.027,0.281,11.9,23.5,17.7,6.5,1.2,1.6,13.7,17.9,0.7,0.3,1.0,0.106,1.0,-1.3,-0.3,0.2,,2018-19
21.0,Tobias Harris,26.0,PHI,PF,12.0,12.0,443.0,14.5,0.521,0.377,0.156,3.1,22.8,13.5,16.4,1.4,1.2,10.1,19.0,0.5,0.5,1.0,0.111,1.2,1.3,2.5,0.5,,2018-19
22.0,Kevin Durant,30.0,GSW,SF,12.0,12.0,442.0,27.0,0.661,0.329,0.465,0.3,14.7,7.7,21.6,1.5,2.6,12.8,33.0,1.8,0.2,1.9,0.208,6.8,0.8,7.6,1.1,,2018-19
23.0,Brook Lopez,30.0,MIL,C,15.0,15.0,438.0,13.9,0.572,0.56,0.216,2.9,15.5,9.4,7.1,0.7,5.8,6.4,15.4,0.6,0.7,1.4,0.149,0.0,2.4,2.4,0.5,,2018-19
24.0,Kevon Looney,22.0,GSW,C,21.0,1.0,432.0,16.5,0.704,0.0,0.312,11.2,13.7,12.5,6.6,1.4,2.5,10.9,12.0,1.3,0.1,1.4,0.156,0.2,0.5,0.7,0.3,,2018-19
25.0,P.J. Tucker,33.0,HOU,PF,11.0,11.0,426.0,14.2,0.637,0.648,0.261,5.2,16.2,10.8,6.6,2.2,1.7,7.5,11.1,1.0,0.5,1.4,0.161,1.8,2.7,4.5,0.7,,2018-19
26.0,James Harden,29.0,HOU,PG,11.0,11.0,424.0,25.4,0.567,0.519,0.371,2.5,17.0,10.0,33.7,2.8,2.2,14.2,37.5,1.2,0.5,1.7,0.195,6.4,1.7,8.1,1.1,,2018-19
27.0,Eric Bledsoe,29.0,MIL,PG,15.0,15.0,423.0,14.3,0.494,0.389,0.276,4.9,8.2,6.6,23.7,1.8,1.3,13.4,24.4,0.2,0.6,0.7,0.083,-0.2,0.0,-0.2,0.2,,2018-19
28.0,Jimmy Butler,29.0,PHI,SF,12.0,12.0,421.0,21.3,0.564,0.257,0.411,6.0,12.2,9.3,23.2,2.1,1.5,9.6,23.1,1.3,0.4,1.7,0.196,4.4,1.8,6.2,0.9,,2018-19
29.0,Ben Simmons,22.0,PHI,PG,12.0,12.0,421.0,17.9,0.625,0.0,0.345,6.2,14.9,10.8,26.3,1.7,2.6,19.3,16.7,0.9,0.5,1.4,0.157,1.6,2.0,3.7,0.6,,2018-19
30.0,Eric Gordon,30.0,HOU,SG,11.0,11.0,410.0,12.8,0.604,0.633,0.187,1.4,6.1,3.8,5.7,0.9,2.5,14.3,20.5,0.4,0.2,0.6,0.068,1.3,-0.8,0.5,0.3,,2018-19
31.0,Al-Farouq Aminu,28.0,POR,PF,16.0,16.0,399.0,10.9,0.473,0.468,0.33,7.7,18.9,13.3,7.5,1.1,2.1,11.4,15.4,0.2,0.2,0.4,0.047,-0.8,-0.1,-0.9,0.1,,2018-19
32.0,Chris Paul,33.0,HOU,PG,11.0,11.0,397.0,17.6,0.557,0.426,0.304,4.1,15.4,9.9,25.1,3.0,1.6,18.1,22.9,0.6,0.5,1.1,0.131,0.7,1.7,2.5,0.4,,2018-19
33.0,George Hill,32.0,MIL,PG,15.0,0.0,395.0,18.2,0.653,0.407,0.28,4.0,9.3,6.7,16.2,1.5,0.9,4.3,15.1,1.4,0.5,1.9,0.227,2.0,3.1,5.2,0.7,,2018-19
34.0,Maurice Harkless,25.0,POR,SF,16.0,16.0,388.0,14.3,0.537,0.257,0.33,7.9,13.4,10.7,9.0,2.3,3.4,12.0,15.9,0.5,0.3,0.8,0.095,-0.6,2.2,1.6,0.3,,2018-19
35.0,JJ Redick,34.0,PHI,SG,12.0,12.0,376.0,8.9,0.606,0.702,0.161,0.6,4.4,2.6,7.5,0.1,0.7,14.2,17.5,0.3,0.1,0.4,0.053,-0.1,-2.0,-2.1,0.0,,2018-19
36.0,Rodney Hood,26.0,POR,SG,16.0,0.0,373.0,14.0,0.606,0.459,0.396,2.6,7.7,5.1,5.7,0.8,0.7,5.1,16.0,0.9,0.0,0.9,0.113,0.5,0.2,0.8,0.2,,2018-19
37.0,Norman Powell,25.0,TOR,SG,23.0,0.0,366.0,12.2,0.558,0.492,0.151,1.5,13.9,7.7,11.4,1.2,0.0,8.2,18.2,0.4,0.4,0.7,0.095,-0.4,0.8,0.4,0.2,,2018-19
38.0,Joel Embiid,24.0,PHI,C,11.0,11.0,334.0,21.8,0.559,0.245,0.566,7.2,29.0,18.7,17.9,1.2,6.7,16.8,30.4,0.4,0.6,1.0,0.15,2.5,2.6,5.1,0.6,,2018-19
39.0,Clint Capela,24.0,HOU,C,11.0,11.0,331.0,15.7,0.549,0.0,0.427,14.4,23.8,19.2,7.7,0.5,3.4,14.1,15.2,0.5,0.3,0.9,0.126,0.3,-1.0,-0.6,0.1,,2018-19
40.0,Torrey Craig,28.0,DEN,SF,14.0,11.0,330.0,12.1,0.605,0.522,0.232,6.6,16.5,11.5,5.1,1.1,1.2,7.3,11.1,0.6,0.1,0.7,0.108,-0.9,0.9,0.0,0.2,,2018-19
41.0,Kyrie Irving,26.0,BOS,PG,9.0,9.0,330.0,15.7,0.488,0.324,0.223,1.6,10.1,6.0,35.8,1.9,1.1,12.5,30.1,0.0,0.5,0.4,0.06,2.1,0.3,2.5,0.4,,2018-19
42.0,Will Barton,28.0,DEN,SF,14.0,3.0,328.0,10.3,0.434,0.407,0.193,4.7,16.9,10.7,11.0,0.6,2.2,8.7,21.9,-0.2,0.1,-0.1,-0.01,-1.9,-1.2,-3.1,-0.1,,2018-19
43.0,Seth Curry,28.0,POR,SG,16.0,0.0,326.0,8.3,0.518,0.634,0.134,1.6,6.5,4.1,5.7,1.8,1.0,7.5,12.5,0.2,0.1,0.3,0.037,-1.6,0.2,-1.4,0.1,,2018-19
44.0,Pat Connaughton,26.0,MIL,SG,15.0,0.0,324.0,13.5,0.577,0.545,0.104,3.2,24.8,14.4,9.2,0.9,3.6,10.1,11.9,0.3,0.6,0.9,0.138,0.3,2.7,3.0,0.4,,2018-19
45.0,Shaun Livingston,33.0,GSW,PG,22.0,2.0,322.0,10.0,0.517,0.027,0.333,4.0,6.9,5.5,13.0,1.5,1.2,8.5,12.7,0.4,0.0,0.4,0.066,-2.8,0.6,-2.2,0.0,,2018-19
46.0,Al Horford,32.0,BOS,C,9.0,9.0,310.0,14.2,0.53,0.4,0.164,4.5,21.4,13.3,21.7,0.6,2.1,13.9,19.5,0.2,0.5,0.7,0.101,1.5,1.3,2.8,0.4,,2018-19
47.0,Nikola Mirotić,27.0,MIL,PF,14.0,8.0,298.0,12.0,0.514,0.65,0.239,5.9,14.0,10.1,5.0,1.6,0.9,9.8,20.7,0.1,0.4,0.5,0.086,-0.8,-0.1,-0.9,0.1,,2018-19
48.0,Jayson Tatum,20.0,BOS,SF,9.0,9.0,295.0,13.5,0.53,0.277,0.348,2.5,17.6,10.4,10.0,1.6,2.2,12.2,22.0,0.0,0.5,0.5,0.075,-0.5,1.6,1.0,0.2,,2018-19
49.0,Malik Beasley,22.0,DEN,SG,14.0,0.0,281.0,12.1,0.53,0.505,0.333,4.0,14.1,9.0,7.3,0.6,0.3,6.2,18.1,0.4,0.0,0.4,0.071,-0.8,-1.1,-1.9,0.0,,2018-19
50.0,Zach Collins,21.0,POR,C,16.0,0.0,275.0,14.3,0.592,0.259,0.309,6.5,15.8,11.2,7.9,1.3,6.4,17.9,17.7,0.3,0.2,0.5,0.088,-2.0,2.7,0.7,0.2,,2018-19
51.0,Jaylen Brown,22.0,BOS,SG,9.0,9.0,274.0,12.9,0.624,0.46,0.345,2.3,16.4,9.7,6.3,1.1,0.7,13.8,18.7,0.3,0.4,0.6,0.112,-0.5,1.2,0.7,0.2,,2018-19
52.0,Ersan İlyasova,31.0,MIL,PF,15.0,0.0,272.0,15.1,0.554,0.494,0.309,7.7,18.1,13.1,11.2,1.8,2.0,7.1,15.7,0.6,0.5,1.0,0.182,0.0,2.8,2.8,0.3,,2018-19
53.0,Gordon Hayward,28.0,BOS,PF,9.0,0.0,267.0,9.9,0.549,0.343,0.271,1.2,12.1,6.9,13.0,1.1,1.1,15.2,15.3,0.1,0.3,0.4,0.072,-1.4,0.6,-0.8,0.1,,2018-19
54.0,Marcus Morris,29.0,BOS,PF,9.0,4.0,254.0,18.1,0.664,0.506,0.392,5.1,23.5,14.7,7.4,0.2,1.8,7.0,17.3,0.7,0.4,1.1,0.203,3.4,1.6,5.0,0.5,,2018-19
55.0,DeMar DeRozan,29.0,SAS,SG,7.0,7.0,251.0,23.2,0.557,0.008,0.37,4.3,15.8,10.1,21.6,1.7,0.3,8.0,27.8,0.7,0.1,0.8,0.151,3.0,0.8,3.8,0.4,,2018-19
56.0,Evan Turner,30.0,POR,PG,16.0,0.0,245.0,8.9,0.409,0.022,0.326,5.6,25.6,15.6,19.4,0.6,1.0,19.8,11.7,0.0,0.1,0.1,0.028,-3.1,0.6,-2.6,0.0,,2018-19
57.0,LaMarcus Aldridge,33.0,SAS,C,7.0,7.0,244.0,21.8,0.517,0.091,0.273,8.4,21.1,14.8,13.1,1.1,2.3,4.9,27.2,0.6,0.1,0.7,0.131,2.5,-0.2,2.3,0.3,,2018-19
58.0,Alfonzo McKinnie,26.0,GSW,SF,22.0,1.0,235.0,7.4,0.521,0.542,0.169,8.6,15.7,12.2,2.3,0.4,0.4,8.6,12.8,0.2,0.0,0.1,0.03,-3.1,-1.8,-4.9,-0.2,,2018-19
59.0,James Ennis III,28.0,PHI,SF,11.0,0.0,232.0,11.3,0.574,0.5,0.297,7.9,11.5,9.8,7.5,0.8,1.2,12.1,15.1,0.3,0.2,0.5,0.099,-0.7,0.5,-0.2,0.1,,2018-19
60.0,Monte Morris,23.0,DEN,PG,14.0,0.0,224.0,9.9,0.409,0.151,0.151,1.4,7.6,4.5,24.3,1.2,0.3,6.1,19.5,0.0,0.0,0.0,-0.004,-3.6,-1.1,-4.7,-0.1,,2018-19
61.0,Mason Plumlee,28.0,DEN,C,14.0,0.0,218.0,16.2,0.539,0.021,0.596,12.3,17.6,14.9,13.8,1.7,3.6,11.9,13.8,0.5,0.2,0.6,0.143,-1.2,1.7,0.5,0.1,,2018-19
62.0,Austin Rivers,26.0,HOU,SG,10.0,0.0,215.0,8.4,0.572,0.565,0.097,1.1,9.7,5.5,7.2,1.2,0.4,11.0,15.0,0.2,0.1,0.3,0.065,-2.5,0.4,-2.0,0.0,,2018-19
63.0,Bryn Forbes,25.0,SAS,SG,7.0,7.0,212.0,11.5,0.625,0.554,0.161,0.5,12.1,6.3,4.8,0.2,0.4,4.8,13.8,0.4,-0.1,0.3,0.075,-0.2,-0.6,-0.8,0.1,,2018-19
64.0,Paul George,28.0,OKC,SF,5.0,5.0,204.0,18.5,0.583,0.465,0.485,3.1,20.0,11.4,15.4,1.7,0.4,14.6,30.1,0.3,0.1,0.4,0.102,2.6,0.6,3.2,0.3,,2018-19
65.0,Danilo Gallinari,30.0,LAC,SF,6.0,6.0,201.0,13.7,0.474,0.387,0.297,4.7,16.5,10.3,12.5,1.9,0.4,8.1,28.3,0.0,-0.1,-0.1,-0.034,0.6,-3.0,-2.4,0.0,,2018-19
66.0,Malcolm Brogdon,26.0,MIL,SG,7.0,2.0,198.0,14.4,0.549,0.474,0.141,3.2,13.7,8.6,18.9,1.2,0.5,10.8,20.2,0.2,0.3,0.5,0.119,1.4,0.9,2.4,0.2,,2018-19
67.0,Russell Westbrook,30.0,OKC,PG,5.0,5.0,197.0,16.1,0.466,0.306,0.234,3.8,21.2,12.4,46.0,1.2,1.3,15.8,31.5,0.0,0.1,0.1,0.03,1.5,0.4,1.9,0.2,,2018-19
68.0,Patrick Beverley,30.0,LAC,PG,6.0,6.0,195.0,13.6,0.584,0.638,0.17,4.3,24.3,13.7,19.7,1.4,2.6,16.5,12.9,0.3,-0.1,0.2,0.051,0.9,1.4,2.3,0.2,,2018-19
69.0,Quinn Cook,25.0,GSW,PG,17.0,0.0,193.0,8.1,0.495,0.486,0.057,1.2,9.3,5.4,8.8,0.8,0.5,7.7,17.5,0.0,0.0,0.0,-0.003,-2.7,-2.3,-5.0,-0.1,,2018-19
70.0,Mike Scott,30.0,PHI,PF,10.0,0.0,193.0,7.3,0.585,0.723,0.043,2.4,16.0,9.5,3.6,0.8,0.0,12.8,12.1,0.1,0.1,0.2,0.061,-2.1,-0.4,-2.5,0.0,,2018-19
71.0,Donovan Mitchell,22.0,UTA,SG,5.0,5.0,193.0,6.9,0.423,0.384,0.295,3.7,10.2,6.8,15.5,2.0,0.6,14.2,32.7,-0.6,0.1,-0.5,-0.123,-3.3,-1.3,-4.6,-0.1,,2018-19
72.0,Derrick White,24.0,SAS,PG,7.0,7.0,191.0,19.0,0.613,0.227,0.347,0.6,11.2,5.9,18.1,1.4,2.1,14.8,24.7,0.3,0.0,0.4,0.092,1.1,1.0,2.1,0.2,,2018-19
73.0,Andrew Bogut,34.0,GSW,C,19.0,6.0,179.0,17.2,0.663,0.0,0.135,15.2,31.9,23.8,16.4,1.4,3.3,20.3,12.0,0.5,0.2,0.7,0.181,-1.0,2.8,1.8,0.2,,2018-19
74.0,Rudy Gay,32.0,SAS,PF,7.0,0.0,179.0,15.4,0.503,0.271,0.243,7.9,22.1,15.0,10.1,0.9,2.2,11.4,22.7,0.1,0.1,0.2,0.052,0.9,-0.5,0.3,0.1,,2018-19
75.0,Jakob Poeltl,23.0,SAS,C,7.0,7.0,177.0,18.1,0.638,0.028,0.25,15.3,17.5,16.4,9.8,0.6,2.3,7.0,11.3,0.6,0.0,0.7,0.18,0.9,0.0,0.9,0.1,,2018-19
76.0,Lou Williams,32.0,LAC,SG,6.0,0.0,176.0,21.3,0.533,0.173,0.394,3.6,7.4,5.4,45.5,1.3,0.5,12.9,33.1,0.4,-0.2,0.2,0.059,4.0,-2.7,1.3,0.1,,2018-19
77.0,Jerami Grant,24.0,OKC,PF,5.0,5.0,176.0,13.1,0.634,0.5,0.325,3.6,13.1,8.3,3.4,0.8,4.8,8.0,12.1,0.3,0.1,0.4,0.103,0.6,1.9,2.5,0.2,,2018-19
78.0,Evan Fournier,26.0,ORL,SG,5.0,5.0,175.0,5.1,0.427,0.493,0.116,1.7,8.7,5.0,10.7,2.0,0.0,14.2,21.4,-0.4,0.1,-0.3,-0.096,-4.4,-0.5,-4.8,-0.1,,2018-19
79.0,Landry Shamet,21.0,LAC,SG,6.0,6.0,174.0,6.4,0.542,0.816,0.263,0.6,7.5,3.8,7.6,1.6,0.0,14.2,11.8,0.0,-0.2,-0.1,-0.037,-2.9,-1.2,-4.1,-0.1,,2018-19
80.0,Shai Gilgeous-Alexander,20.0,LAC,PG,6.0,6.0,173.0,16.6,0.596,0.3,0.333,2.4,8.2,5.2,16.4,1.6,2.4,6.8,17.8,0.4,-0.1,0.3,0.085,2.1,0.8,2.9,0.2,,2018-19
81.0,Meyers Leonard,26.0,POR,C,11.0,2.0,170.0,17.3,0.616,0.508,0.138,3.7,21.3,12.5,11.8,0.9,0.5,5.5,18.7,0.5,0.1,0.6,0.156,2.3,0.2,2.5,0.2,,2018-19
82.0,Ricky Rubio,28.0,UTA,PG,5.0,5.0,168.0,17.3,0.515,0.303,0.303,1.8,8.4,5.0,46.2,3.5,0.7,16.7,22.9,0.2,0.2,0.3,0.092,1.3,3.6,4.8,0.3,,2018-19
83.0,Aaron Gordon,23.0,ORL,PF,5.0,5.0,164.0,15.3,0.54,0.323,0.306,6.8,17.9,12.0,22.2,1.8,0.6,15.6,22.6,0.1,0.1,0.2,0.048,1.7,1.8,3.5,0.2,,2018-19
84.0,Sterling Brown,23.0,MIL,SG,11.0,5.0,162.0,10.6,0.525,0.553,0.289,2.6,15.5,9.3,16.2,1.8,1.7,15.7,13.5,0.1,0.3,0.4,0.107,-2.3,2.5,0.2,0.1,,2018-19
85.0,Terry Rozier,24.0,BOS,PG,9.0,0.0,162.0,8.7,0.439,0.576,0.271,2.6,21.1,12.3,16.8,1.2,1.2,13.2,20.7,-0.2,0.2,0.0,0.01,-2.7,1.2,-1.5,0.0,,2018-19
86.0,Steven Adams,25.0,OKC,C,5.0,5.0,159.0,15.6,0.648,0.024,0.19,8.1,16.6,12.3,7.2,1.5,2.6,16.5,14.6,0.2,0.1,0.3,0.098,-0.1,1.9,1.8,0.2,,2018-19
87.0,Montrezl Harrell,25.0,LAC,C,6.0,0.0,158.0,26.7,0.739,0.016,0.413,8.0,15.8,11.6,15.3,0.9,2.1,9.7,21.7,0.8,-0.1,0.6,0.193,5.2,0.5,5.7,0.3,,2018-19
88.0,Patty Mills,30.0,SAS,PG,7.0,0.0,152.0,10.3,0.39,0.512,0.233,0.7,9.9,5.3,22.6,2.4,0.5,6.0,15.4,0.0,0.0,0.0,0.008,-2.7,0.9,-1.7,0.0,,2018-19
89.0,Rudy Gobert,26.0,UTA,C,5.0,5.0,152.0,20.5,0.665,0.0,0.719,15.3,20.1,17.6,7.7,1.0,9.8,17.6,14.4,0.4,0.2,0.6,0.182,0.8,2.2,3.0,0.2,,2018-19
90.0,Joe Ingles,31.0,UTA,PF,5.0,5.0,151.0,9.5,0.432,0.784,0.0,2.0,15.2,8.3,25.8,3.6,0.0,17.8,12.7,-0.1,0.2,0.1,0.034,-2.9,3.4,0.5,0.1,,2018-19
91.0,Dennis Schröder,25.0,OKC,PG,5.0,0.0,151.0,13.8,0.548,0.364,0.327,1.4,10.2,5.7,18.1,1.3,0.0,8.7,19.5,0.2,0.0,0.3,0.079,-0.2,0.6,0.4,0.1,,2018-19
92.0,Joe Harris,27.0,BRK,SG,5.0,5.0,149.0,5.1,0.473,0.488,0.186,3.8,11.2,7.2,2.9,0.9,0.0,16.2,15.2,-0.1,-0.1,-0.2,-0.068,-4.8,-2.5,-7.3,-0.2,,2018-19
93.0,D'Angelo Russell,22.0,BRK,PG,5.0,5.0,148.0,11.6,0.446,0.359,0.126,1.3,12.1,6.3,22.1,2.2,0.5,11.4,33.8,-0.3,0.0,-0.3,-0.101,-1.1,-2.0,-3.1,0.0,,2018-19
94.0,Bojan Bogdanović,29.0,IND,SF,4.0,4.0,148.0,15.2,0.511,0.349,0.27,2.0,16.3,8.5,14.1,2.7,0.0,7.8,23.9,0.0,0.2,0.2,0.081,0.4,1.4,1.9,0.1,,2018-19
95.0,Nikola Vučević,28.0,ORL,C,5.0,5.0,147.0,10.1,0.436,0.224,0.241,6.2,24.8,14.8,19.3,0.7,3.2,16.8,23.3,-0.3,0.1,-0.2,-0.054,-1.9,0.4,-1.5,0.0,,2018-19
96.0,Terrence Ross,27.0,ORL,SG,5.0,0.0,146.0,11.2,0.537,0.648,0.315,0.7,13.7,6.7,9.0,2.1,1.3,14.0,21.7,-0.1,0.1,0.0,0.014,-0.2,1.1,0.9,0.1,,2018-19
97.0,Caris LeVert,24.0,BRK,SF,5.0,2.0,144.0,23.2,0.612,0.356,0.397,4.0,13.2,8.2,18.9,1.6,1.0,10.4,27.1,0.4,0.0,0.4,0.138,4.9,0.9,5.7,0.3,,2018-19
98.0,Danuel House Jr.,25.0,HOU,SF,7.0,0.0,141.0,4.0,0.42,0.838,0.216,1.7,15.5,8.8,1.0,1.1,1.3,9.0,14.0,-0.2,0.1,-0.1,-0.023,-3.9,-1.5,-5.4,-0.1,,2018-19
99.0,JaMychal Green,28.0,LAC,PF,6.0,3.0,141.0,13.0,0.696,0.535,0.233,4.5,21.9,12.6,5.3,1.3,0.0,18.8,17.2,0.2,-0.1,0.1,0.031,-0.2,-0.5,-0.6,0.0,,2018-19
100.0,D.J. Augustin,31.0,ORL,PG,5.0,5.0,141.0,16.7,0.666,0.512,0.39,0.7,5.8,3.1,25.5,0.7,0.7,12.7,17.3,0.4,0.0,0.4,0.136,3.2,0.4,3.5,0.2,,2018-19
